Date,9202.T,9201.T
2021-05-11 00:00:00+09:00,2427.537841796875,2107.772705078125
2021-05-12 00:00:00+09:00,2378.85205078125,2086.612548828125
2021-05-13 00:00:00+09:00,2334.98681640625,2064.53173828125
2021-05-14 00:00:00+09:00,2359.57080078125,2074.65234375
2021-05-15 00:00:00+09:00,2359.57080078125,2074.65234375
2021-05-16 00:00:00+09:00,2359.57080078125,2074.65234375
2021-05-17 00:00:00+09:00,2396.6875,2086.612548828125
2021-05-18 00:00:00+09:00,2441.034912109375,2115.133056640625
2021-05-19 00:00:00+09:00,2476.70556640625,2129.853759765625
2021-05-20 00:00:00+09:00,2366.80126953125,2118.8134765625
2021-05-21 00:00:00+09:00,2363.908935546875,2114.213134765625
2021-05-22 00:00:00+09:00,2363.908935546875,2114.213134765625
2021-05-23 00:00:00+09:00,2363.908935546875,2114.213134765625
2021-05-24 00:00:00+09:00,2423.199462890625,2176.77490234375
2021-05-25 00:00:00+09:00,2403.91796875,2159.294189453125
2021-05-26 00:00:00+09:00,2473.8134765625,2245.776611328125
2021-05-27 00:00:00+09:00,2538.406494140625,2287.177001953125
2021-05-28 00:00:00+09:00,2564.91845703125,2305.578125
2021-05-29 00:00:00+09:00,2564.91845703125,2305.578125
2021-05-30 00:00:00+09:00,2564.91845703125,2305.578125
2021-05-31 00:00:00+09:00,2559.6162109375,2299.1376953125
2021-06-01 00:00:00+09:00,2572.14892578125,2312.0185546875
2021-06-02 00:00:00+09:00,2654.09521484375,2392.06005859375
2021-06-03 00:00:00+09:00,2656.505615234375,2400.340087890625
2021-06-04 00:00:00+09:00,2664.218017578125,2402.1806640625
2021-06-05 00:00:00+09:00,2664.218017578125,2402.1806640625
2021-06-06 00:00:00+09:00,2664.218017578125,2402.1806640625
2021-06-07 00:00:00+09:00,2668.556396484375,2389.30029296875
2021-06-08 00:00:00+09:00,2706.1552734375,2432.54150390625
2021-06-09 00:00:00+09:00,2797.742431640625,2508.903076171875
2021-06-10 00:00:00+09:00,2790.029541015625,2490.502685546875
2021-06-11 00:00:00+09:00,2769.30224609375,2471.182373046875
2021-06-12 00:00:00+09:00,2769.30224609375,2471.182373046875
2021-06-13 00:00:00+09:00,2769.30224609375,2471.182373046875
2021-06-14 00:00:00+09:00,2772.1943359375,2481.302490234375
2021-06-15 00:00:00+09:00,2712.90380859375,2403.1005859375
2021-06-16 00:00:00+09:00,2693.622314453125,2348.81884765625
2021-06-17 00:00:00+09:00,2705.67333984375,2351.5791015625
2021-06-18 00:00:00+09:00,2599.625244140625,2272.457275390625
2021-06-19 00:00:00+09:00,2599.625244140625,2272.457275390625
2021-06-20 00:00:00+09:00,2599.625244140625,2272.457275390625
2021-06-21 00:00:00+09:00,2615.5322265625,2288.09765625
2021-06-22 00:00:00+09:00,2670.00244140625,2362.61962890625
2021-06-23 00:00:00+09:00,2667.1103515625,2336.85888671875
2021-06-24 00:00:00+09:00,2595.768798828125,2271.537109375
2021-06-25 00:00:00+09:00,2601.55322265625,2278.8974609375
2021-06-26 00:00:00+09:00,2601.55322265625,2278.8974609375
2021-06-27 00:00:00+09:00,2601.55322265625,2278.8974609375
2021-06-28 00:00:00+09:00,2589.50244140625,2272.457275390625
2021-06-29 00:00:00+09:00,2549.01123046875,2218.17578125
2021-06-30 00:00:00+09:00,2518.160888671875,2208.9755859375
2021-07-01 00:00:00+09:00,2544.6728515625,2241.17626953125
2021-07-02 00:00:00+09:00,2582.271728515625,2251.296630859375
2021-07-03 00:00:00+09:00,2582.271728515625,2251.296630859375
2021-07-04 00:00:00+09:00,2582.271728515625,2251.296630859375
2021-07-05 00:00:00+09:00,2648.310791015625,2292.697509765625
2021-07-06 00:00:00+09:00,2722.54443359375,2355.259033203125
2021-07-07 00:00:00+09:00,2673.376708984375,2318.45849609375
2021-07-08 00:00:00+09:00,2622.281005859375,2255.896728515625
2021-07-09 00:00:00+09:00,2644.45458984375,2284.417724609375
2021-07-10 00:00:00+09:00,2644.45458984375,2284.417724609375
2021-07-11 00:00:00+09:00,2644.45458984375,2284.417724609375
2021-07-12 00:00:00+09:00,2626.136962890625,2273.376953125
2021-07-13 00:00:00+09:00,2608.783935546875,2276.13720703125
2021-07-14 00:00:00+09:00,2545.636962890625,2203.45556640625
2021-07-15 00:00:00+09:00,2527.801513671875,2193.335205078125
2021-07-16 00:00:00+09:00,2516.23291015625,2190.574951171875
2021-07-17 00:00:00+09:00,2516.23291015625,2190.574951171875
2021-07-18 00:00:00+09:00,2516.23291015625,2190.574951171875
2021-07-19 00:00:00+09:00,2447.30126953125,2128.01318359375
2021-07-20 00:00:00+09:00,2402.471923828125,2070.971923828125
2021-07-21 00:00:00+09:00,2428.501953125,2098.57275390625
2021-07-22 00:00:00+09:00,2428.501953125,2098.57275390625
2021-07-23 00:00:00+09:00,2428.501953125,2098.57275390625
2021-07-24 00:00:00+09:00,2428.501953125,2098.57275390625
2021-07-25 00:00:00+09:00,2428.501953125,2098.57275390625
2021-07-26 00:00:00+09:00,2481.52587890625,2114.213134765625
2021-07-27 00:00:00+09:00,2563.47216796875,2184.134765625
2021-07-28 00:00:00+09:00,2526.35546875,2139.053955078125
2021-07-29 00:00:00+09:00,2493.094970703125,2118.8134765625
2021-07-30 00:00:00+09:00,2471.4033203125,2100.41259765625
2021-07-31 00:00:00+09:00,2471.4033203125,2100.41259765625
2021-08-01 00:00:00+09:00,2471.4033203125,2100.41259765625
2021-08-02 00:00:00+09:00,2452.121826171875,2082.932373046875
2021-08-03 00:00:00+09:00,2401.989990234375,2021.2908935546875
2021-08-04 00:00:00+09:00,2408.25634765625,2024.970947265625
2021-08-05 00:00:00+09:00,2392.349365234375,1990.010009765625
2021-08-06 00:00:00+09:00,2411.148681640625,2003.810302734375
2021-08-07 00:00:00+09:00,2411.148681640625,2003.810302734375
2021-08-08 00:00:00+09:00,2411.148681640625,2003.810302734375
2021-08-09 00:00:00+09:00,2411.148681640625,2003.810302734375
2021-08-10 00:00:00+09:00,2496.951416015625,2078.33251953125
2021-08-11 00:00:00+09:00,2547.0830078125,2120.6533203125
2021-08-12 00:00:00+09:00,2525.87353515625,2106.85302734375
2021-08-13 00:00:00+09:00,2482.97216796875,2072.812255859375
2021-08-14 00:00:00+09:00,2482.97216796875,2072.812255859375
2021-08-15 00:00:00+09:00,2482.97216796875,2072.812255859375
2021-08-16 00:00:00+09:00,2482.97216796875,2102.252685546875
2021-08-17 00:00:00+09:00,2431.876220703125,2045.21142578125
2021-08-18 00:00:00+09:00,2449.229736328125,2076.491943359375
2021-08-19 00:00:00+09:00,2412.5947265625,2043.371337890625
2021-08-20 00:00:00+09:00,2407.7744140625,2031.4111328125
2021-08-21 00:00:00+09:00,2407.7744140625,2031.4111328125
2021-08-22 00:00:00+09:00,2407.7744140625,2031.4111328125
2021-08-23 00:00:00+09:00,2431.394287109375,2046.1314697265625
2021-08-24 00:00:00+09:00,2501.771728515625,2116.97314453125
2021-08-25 00:00:00+09:00,2503.69970703125,2123.413330078125
2021-08-26 00:00:00+09:00,2558.169921875,2185.0546875
2021-08-27 00:00:00+09:00,2548.047119140625,2174.934814453125
2021-08-28 00:00:00+09:00,2548.047119140625,2174.934814453125
2021-08-29 00:00:00+09:00,2548.047119140625,2174.934814453125
2021-08-30 00:00:00+09:00,2564.91845703125,2187.81494140625
2021-08-31 00:00:00+09:00,2511.89453125,2153.77392578125
2021-09-01 00:00:00+09:00,2567.32861328125,2196.09521484375
2021-09-02 00:00:00+09:00,2501.289794921875,2165.734619140625
2021-09-03 00:00:00+09:00,2528.28369140625,2194.2548828125
2021-09-04 00:00:00+09:00,2528.28369140625,2194.2548828125
2021-09-05 00:00:00+09:00,2528.28369140625,2194.2548828125
2021-09-06 00:00:00+09:00,2539.8525390625,2228.2958984375
2021-09-07 00:00:00+09:00,2618.424560546875,2277.977294921875
2021-09-08 00:00:00+09:00,2595.286865234375,2274.297119140625
2021-09-09 00:00:00+09:00,2547.565185546875,2237.49609375
2021-09-10 00:00:00+09:00,2536.478271484375,2222.77587890625
2021-09-11 00:00:00+09:00,2536.478271484375,2222.77587890625
2021-09-12 00:00:00+09:00,2536.478271484375,2222.77587890625
2021-09-13 00:00:00+09:00,2527.319580078125,2201.615234375
2021-09-14 00:00:00+09:00,2536.478271484375,2254.056884765625
2021-09-15 00:00:00+09:00,2518.160888671875,2210.815673828125
2021-09-16 00:00:00+09:00,2497.433349609375,2174.0146484375
2021-09-17 00:00:00+09:00,2548.047119140625,2200.695068359375
2021-09-18 00:00:00+09:00,2548.047119140625,2200.695068359375
2021-09-19 00:00:00+09:00,2548.047119140625,2200.695068359375
2021-09-20 00:00:00+09:00,2548.047119140625,2200.695068359375
2021-09-21 00:00:00+09:00,2612.64013671875,2299.1376953125
2021-09-22 00:00:00+09:00,2588.538330078125,2274.297119140625
2021-09-23 00:00:00+09:00,2588.538330078125,2274.297119140625
2021-09-24 00:00:00+09:00,2660.843994140625,2348.81884765625
2021-09-25 00:00:00+09:00,2660.843994140625,2348.81884765625
2021-09-26 00:00:00+09:00,2660.843994140625,2348.81884765625
2021-09-27 00:00:00+09:00,2772.1943359375,2425.18115234375
2021-09-28 00:00:00+09:00,2737.969482421875,2392.98046875
2021-09-29 00:00:00+09:00,2805.454833984375,2456.461669921875
2021-09-30 00:00:00+09:00,2801.11669921875,2451.86181640625
2021-10-01 00:00:00+09:00,2761.58935546875,2407.7001953125
2021-10-02 00:00:00+09:00,2761.58935546875,2407.7001953125
2021-10-03 00:00:00+09:00,2761.58935546875,2407.7001953125
2021-10-04 00:00:00+09:00,2829.07470703125,2463.82177734375
2021-10-05 00:00:00+09:00,2793.404052734375,2460.141845703125
2021-10-06 00:00:00+09:00,2678.67919921875,2353.419189453125
2021-10-07 00:00:00+09:00,2626.619140625,2311.098388671875
2021-10-08 00:00:00+09:00,2621.316650390625,2315.6982421875
2021-10-09 00:00:00+09:00,2621.316650390625,2315.6982421875
2021-10-10 00:00:00+09:00,2621.316650390625,2315.6982421875
2021-10-11 00:00:00+09:00,2718.688232421875,2395.740234375
2021-10-12 00:00:00+09:00,2664.699951171875,2344.21875
2021-10-13 00:00:00+09:00,2641.5625,2331.3388671875
